interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,demand
2026-06-26T20:00:00-05:00,2026-06-27 01:00:00+00:00,2026-06-26T20:15:00-05:00,2026-06-27 01:15:00+00:00,77437.1094
2026-06-26T20:15:00-05:00,2026-06-27 01:15:00+00:00,2026-06-26T20:30:00-05:00,2026-06-27 01:30:00+00:00,76995.4036
2026-06-26T20:30:00-05:00,2026-06-27 01:30:00+00:00,2026-06-26T20:45:00-05:00,2026-06-27 01:45:00+00:00,76364.9323
2026-06-26T20:45:00-05:00,2026-06-27 01:45:00+00:00,2026-06-26T21:00:00-05:00,2026-06-27 02:00:00+00:00,76069.3724
2026-06-26T21:00:00-05:00,2026-06-27 02:00:00+00:00,2026-06-26T21:15:00-05:00,2026-06-27 02:15:00+00:00,75568.8151
2026-06-26T21:15:00-05:00,2026-06-27 02:15:00+00:00,2026-06-26T21:30:00-05:00,2026-06-27 02:30:00+00:00,75045.3828
2026-06-26T21:30:00-05:00,2026-06-27 02:30:00+00:00,2026-06-26T21:45:00-05:00,2026-06-27 02:45:00+00:00,74261.1276
2026-06-26T21:45:00-05:00,2026-06-27 02:45:00+00:00,2026-06-26T22:00:00-05:00,2026-06-27 03:00:00+00:00,73633.487
2026-06-26T22:00:00-05:00,2026-06-27 03:00:00+00:00,2026-06-26T22:15:00-05:00,2026-06-27 03:15:00+00:00,72684.9141
2026-06-26T22:15:00-05:00,2026-06-27 03:15:00+00:00,2026-06-26T22:30:00-05:00,2026-06-27 03:30:00+00:00,71815.4661
2026-06-26T22:30:00-05:00,2026-06-27 03:30:00+00:00,2026-06-26T22:45:00-05:00,2026-06-27 03:45:00+00:00,71036.8984
2026-06-26T22:45:00-05:00,2026-06-27 03:45:00+00:00,2026-06-26T23:00:00-05:00,2026-06-27 04:00:00+00:00,70239.4635
2026-06-26T23:00:00-05:00,2026-06-27 04:00:00+00:00,2026-06-26T23:15:00-05:00,2026-06-27 04:15:00+00:00,69355.3932
2026-06-26T23:15:00-05:00,2026-06-27 04:15:00+00:00,2026-06-26T23:30:00-05:00,2026-06-27 04:30:00+00:00,68585.7552
2026-06-26T23:30:00-05:00,2026-06-27 04:30:00+00:00,2026-06-26T23:45:00-05:00,2026-06-27 04:45:00+00:00,67679.5182
2026-06-26T23:45:00-05:00,2026-06-27 04:45:00+00:00,2026-06-27T00:00:00-05:00,2026-06-27 05:00:00+00:00,66749.7083
2026-06-27T00:00:00-05:00,2026-06-27 05:00:00+00:00,2026-06-27T00:15:00-05:00,2026-06-27 05:15:00+00:00,65848.638
2026-06-27T00:15:00-05:00,2026-06-27 05:15:00+00:00,2026-06-27T00:30:00-05:00,2026-06-27 05:30:00+00:00,65120.5846
2026-06-27T00:30:00-05:00,2026-06-27 05:30:00+00:00,2026-06-27T00:45:00-05:00,2026-06-27 05:45:00+00:00,64340.7044
2026-06-27T00:45:00-05:00,2026-06-27 05:45:00+00:00,2026-06-27T01:00:00-05:00,2026-06-27 06:00:00+00:00,63552.3255
2026-06-27T01:00:00-05:00,2026-06-27 06:00:00+00:00,2026-06-27T01:15:00-05:00,2026-06-27 06:15:00+00:00,62988.0404
2026-06-27T01:15:00-05:00,2026-06-27 06:15:00+00:00,2026-06-27T01:30:00-05:00,2026-06-27 06:30:00+00:00,62287.2018
2026-06-27T01:30:00-05:00,2026-06-27 06:30:00+00:00,2026-06-27T01:45:00-05:00,2026-06-27 06:45:00+00:00,61537.3854
2026-06-27T01:45:00-05:00,2026-06-27 06:45:00+00:00,2026-06-27T02:00:00-05:00,2026-06-27 07:00:00+00:00,60766.2786
2026-06-27T02:00:00-05:00,2026-06-27 07:00:00+00:00,2026-06-27T02:15:00-05:00,2026-06-27 07:15:00+00:00,60259.2331
2026-06-27T02:15:00-05:00,2026-06-27 07:15:00+00:00,2026-06-27T02:30:00-05:00,2026-06-27 07:30:00+00:00,59884.3698
2026-06-27T02:30:00-05:00,2026-06-27 07:30:00+00:00,2026-06-27T02:45:00-05:00,2026-06-27 07:45:00+00:00,59159.612
2026-06-27T02:45:00-05:00,2026-06-27 07:45:00+00:00,2026-06-27T03:00:00-05:00,2026-06-27 08:00:00+00:00,58420.3685
2026-06-27T03:00:00-05:00,2026-06-27 08:00:00+00:00,2026-06-27T03:15:00-05:00,2026-06-27 08:15:00+00:00,58060.8281
2026-06-27T03:15:00-05:00,2026-06-27 08:15:00+00:00,2026-06-27T03:30:00-05:00,2026-06-27 08:30:00+00:00,57648.3763
2026-06-27T03:30:00-05:00,2026-06-27 08:30:00+00:00,2026-06-27T03:45:00-05:00,2026-06-27 08:45:00+00:00,57219.4245
2026-06-27T03:45:00-05:00,2026-06-27 08:45:00+00:00,2026-06-27T04:00:00-05:00,2026-06-27 09:00:00+00:00,56925.5052
2026-06-27T04:00:00-05:00,2026-06-27 09:00:00+00:00,2026-06-27T04:15:00-05:00,2026-06-27 09:15:00+00:00,56498.2083
2026-06-27T04:15:00-05:00,2026-06-27 09:15:00+00:00,2026-06-27T04:30:00-05:00,2026-06-27 09:30:00+00:00,55673.1406
2026-06-27T04:30:00-05:00,2026-06-27 09:30:00+00:00,2026-06-27T04:45:00-05:00,2026-06-27 09:45:00+00:00,55357.8047
2026-06-27T04:45:00-05:00,2026-06-27 09:45:00+00:00,2026-06-27T05:00:00-05:00,2026-06-27 10:00:00+00:00,55319.3529
2026-06-27T05:00:00-05:00,2026-06-27 10:00:00+00:00,2026-06-27T05:15:00-05:00,2026-06-27 10:15:00+00:00,55545.0352
2026-06-27T05:15:00-05:00,2026-06-27 10:15:00+00:00,2026-06-27T05:30:00-05:00,2026-06-27 10:30:00+00:00,55518.6797
2026-06-27T05:30:00-05:00,2026-06-27 10:30:00+00:00,2026-06-27T05:45:00-05:00,2026-06-27 10:45:00+00:00,55437.2096
2026-06-27T05:45:00-05:00,2026-06-27 10:45:00+00:00,2026-06-27T06:00:00-05:00,2026-06-27 11:00:00+00:00,55597.7643
2026-06-27T06:00:00-05:00,2026-06-27 11:00:00+00:00,2026-06-27T06:15:00-05:00,2026-06-27 11:15:00+00:00,55553.1055
2026-06-27T06:15:00-05:00,2026-06-27 11:15:00+00:00,2026-06-27T06:30:00-05:00,2026-06-27 11:30:00+00:00,55496.4219
2026-06-27T06:30:00-05:00,2026-06-27 11:30:00+00:00,2026-06-27T06:45:00-05:00,2026-06-27 11:45:00+00:00,55109.5872
2026-06-27T06:45:00-05:00,2026-06-27 11:45:00+00:00,2026-06-27T07:00:00-05:00,2026-06-27 12:00:00+00:00,55230.7917
2026-06-27T07:00:00-05:00,2026-06-27 12:00:00+00:00,2026-06-27T07:15:00-05:00,2026-06-27 12:15:00+00:00,55348.6354
2026-06-27T07:15:00-05:00,2026-06-27 12:15:00+00:00,2026-06-27T07:30:00-05:00,2026-06-27 12:30:00+00:00,55826.0951
2026-06-27T07:30:00-05:00,2026-06-27 12:30:00+00:00,2026-06-27T07:45:00-05:00,2026-06-27 12:45:00+00:00,56230.082
2026-06-27T07:45:00-05:00,2026-06-27 12:45:00+00:00,2026-06-27T08:00:00-05:00,2026-06-27 13:00:00+00:00,56878.263
2026-06-27T08:00:00-05:00,2026-06-27 13:00:00+00:00,2026-06-27T08:15:00-05:00,2026-06-27 13:15:00+00:00,57928.4766
2026-06-27T08:15:00-05:00,2026-06-27 13:15:00+00:00,2026-06-27T08:30:00-05:00,2026-06-27 13:30:00+00:00,58858.6146
2026-06-27T08:30:00-05:00,2026-06-27 13:30:00+00:00,2026-06-27T08:45:00-05:00,2026-06-27 13:45:00+00:00,59813.082
2026-06-27T08:45:00-05:00,2026-06-27 13:45:00+00:00,2026-06-27T09:00:00-05:00,2026-06-27 14:00:00+00:00,60798.7721
2026-06-27T09:00:00-05:00,2026-06-27 14:00:00+00:00,2026-06-27T09:15:00-05:00,2026-06-27 14:15:00+00:00,61993.2539
2026-06-27T09:15:00-05:00,2026-06-27 14:15:00+00:00,2026-06-27T09:30:00-05:00,2026-06-27 14:30:00+00:00,62995.6784
2026-06-27T09:30:00-05:00,2026-06-27 14:30:00+00:00,2026-06-27T09:45:00-05:00,2026-06-27 14:45:00+00:00,64025.9453
2026-06-27T09:45:00-05:00,2026-06-27 14:45:00+00:00,2026-06-27T10:00:00-05:00,2026-06-27 15:00:00+00:00,65005.6354
2026-06-27T10:00:00-05:00,2026-06-27 15:00:00+00:00,2026-06-27T10:15:00-05:00,2026-06-27 15:15:00+00:00,66085.2786
2026-06-27T10:15:00-05:00,2026-06-27 15:15:00+00:00,2026-06-27T10:30:00-05:00,2026-06-27 15:30:00+00:00,67107.5417
2026-06-27T10:30:00-05:00,2026-06-27 15:30:00+00:00,2026-06-27T10:45:00-05:00,2026-06-27 15:45:00+00:00,68117.1797
2026-06-27T10:45:00-05:00,2026-06-27 15:45:00+00:00,2026-06-27T11:00:00-05:00,2026-06-27 16:00:00+00:00,69061.388
2026-06-27T11:00:00-05:00,2026-06-27 16:00:00+00:00,2026-06-27T11:15:00-05:00,2026-06-27 16:15:00+00:00,69989.7005
2026-06-27T11:15:00-05:00,2026-06-27 16:15:00+00:00,2026-06-27T11:30:00-05:00,2026-06-27 16:30:00+00:00,71124.3724
2026-06-27T11:30:00-05:00,2026-06-27 16:30:00+00:00,2026-06-27T11:45:00-05:00,2026-06-27 16:45:00+00:00,71905.0625
2026-06-27T11:45:00-05:00,2026-06-27 16:45:00+00:00,2026-06-27T12:00:00-05:00,2026-06-27 17:00:00+00:00,72790.7917
2026-06-27T12:00:00-05:00,2026-06-27 17:00:00+00:00,2026-06-27T12:15:00-05:00,2026-06-27 17:15:00+00:00,73516.4063
2026-06-27T12:15:00-05:00,2026-06-27 17:15:00+00:00,2026-06-27T12:30:00-05:00,2026-06-27 17:30:00+00:00,74182.4453
2026-06-27T12:30:00-05:00,2026-06-27 17:30:00+00:00,2026-06-27T12:45:00-05:00,2026-06-27 17:45:00+00:00,74938.8568
2026-06-27T12:45:00-05:00,2026-06-27 17:45:00+00:00,2026-06-27T13:00:00-05:00,2026-06-27 18:00:00+00:00,75752.4948
2026-06-27T13:00:00-05:00,2026-06-27 18:00:00+00:00,2026-06-27T13:15:00-05:00,2026-06-27 18:15:00+00:00,76111.6719
2026-06-27T13:15:00-05:00,2026-06-27 18:15:00+00:00,2026-06-27T13:30:00-05:00,2026-06-27 18:30:00+00:00,76805.9219
2026-06-27T13:30:00-05:00,2026-06-27 18:30:00+00:00,2026-06-27T13:45:00-05:00,2026-06-27 18:45:00+00:00,77452.8099
2026-06-27T13:45:00-05:00,2026-06-27 18:45:00+00:00,2026-06-27T14:00:00-05:00,2026-06-27 19:00:00+00:00,77917.7943
2026-06-27T14:00:00-05:00,2026-06-27 19:00:00+00:00,2026-06-27T14:15:00-05:00,2026-06-27 19:15:00+00:00,78431.1536
2026-06-27T14:15:00-05:00,2026-06-27 19:15:00+00:00,2026-06-27T14:30:00-05:00,2026-06-27 19:30:00+00:00,79029.9219
2026-06-27T14:30:00-05:00,2026-06-27 19:30:00+00:00,2026-06-27T14:45:00-05:00,2026-06-27 19:45:00+00:00,79462.1745
2026-06-27T14:45:00-05:00,2026-06-27 19:45:00+00:00,2026-06-27T15:00:00-05:00,2026-06-27 20:00:00+00:00,79799.1328
2026-06-27T15:00:00-05:00,2026-06-27 20:00:00+00:00,2026-06-27T15:15:00-05:00,2026-06-27 20:15:00+00:00,80209.1302
2026-06-27T15:15:00-05:00,2026-06-27 20:15:00+00:00,2026-06-27T15:30:00-05:00,2026-06-27 20:30:00+00:00,80618.8099
2026-06-27T15:30:00-05:00,2026-06-27 20:30:00+00:00,2026-06-27T15:45:00-05:00,2026-06-27 20:45:00+00:00,80823.0729
2026-06-27T15:45:00-05:00,2026-06-27 20:45:00+00:00,2026-06-27T16:00:00-05:00,2026-06-27 21:00:00+00:00,81237.1406
2026-06-27T16:00:00-05:00,2026-06-27 21:00:00+00:00,2026-06-27T16:15:00-05:00,2026-06-27 21:15:00+00:00,81588.6927
2026-06-27T16:15:00-05:00,2026-06-27 21:15:00+00:00,2026-06-27T16:30:00-05:00,2026-06-27 21:30:00+00:00,81744.1068
2026-06-27T16:30:00-05:00,2026-06-27 21:30:00+00:00,2026-06-27T16:45:00-05:00,2026-06-27 21:45:00+00:00,81873.3203
2026-06-27T16:45:00-05:00,2026-06-27 21:45:00+00:00,2026-06-27T17:00:00-05:00,2026-06-27 22:00:00+00:00,82024.7031
2026-06-27T17:00:00-05:00,2026-06-27 22:00:00+00:00,2026-06-27T17:15:00-05:00,2026-06-27 22:15:00+00:00,82035.5833
2026-06-27T17:15:00-05:00,2026-06-27 22:15:00+00:00,2026-06-27T17:30:00-05:00,2026-06-27 22:30:00+00:00,82114.9401
2026-06-27T17:30:00-05:00,2026-06-27 22:30:00+00:00,2026-06-27T17:45:00-05:00,2026-06-27 22:45:00+00:00,81997.138
2026-06-27T17:45:00-05:00,2026-06-27 22:45:00+00:00,2026-06-27T18:00:00-05:00,2026-06-27 23:00:00+00:00,81879.888
2026-06-27T18:00:00-05:00,2026-06-27 23:00:00+00:00,2026-06-27T18:15:00-05:00,2026-06-27 23:15:00+00:00,81703.6302
2026-06-27T18:15:00-05:00,2026-06-27 23:15:00+00:00,2026-06-27T18:30:00-05:00,2026-06-27 23:30:00+00:00,81505.9922
2026-06-27T18:30:00-05:00,2026-06-27 23:30:00+00:00,2026-06-27T18:45:00-05:00,2026-06-27 23:45:00+00:00,81201.7656
2026-06-27T18:45:00-05:00,2026-06-27 23:45:00+00:00,2026-06-27T19:00:00-05:00,2026-06-28 00:00:00+00:00,80754.0417
2026-06-27T19:00:00-05:00,2026-06-28 00:00:00+00:00,2026-06-27T19:15:00-05:00,2026-06-28 00:15:00+00:00,80407.9063
2026-06-27T19:15:00-05:00,2026-06-28 00:15:00+00:00,2026-06-27T19:30:00-05:00,2026-06-28 00:30:00+00:00,79684.513
2026-06-27T19:30:00-05:00,2026-06-28 00:30:00+00:00,2026-06-27T19:45:00-05:00,2026-06-28 00:45:00+00:00,79176.8776
2026-06-27T19:45:00-05:00,2026-06-28 00:45:00+00:00,2026-06-27T20:00:00-05:00,2026-06-28 01:00:00+00:00,78247.8646
2026-06-27T20:00:00-05:00,2026-06-28 01:00:00+00:00,2026-06-27T20:15:00-05:00,2026-06-28 01:15:00+00:00,77297.2031
2026-06-27T20:15:00-05:00,2026-06-28 01:15:00+00:00,2026-06-27T20:30:00-05:00,2026-06-28 01:30:00+00:00,76376.2109
2026-06-27T20:30:00-05:00,2026-06-28 01:30:00+00:00,2026-06-27T20:45:00-05:00,2026-06-28 01:45:00+00:00,75900.7682
2026-06-27T20:45:00-05:00,2026-06-28 01:45:00+00:00,2026-06-27T21:00:00-05:00,2026-06-28 02:00:00+00:00,75537.9792
2026-06-27T21:00:00-05:00,2026-06-28 02:00:00+00:00,2026-06-27T21:15:00-05:00,2026-06-28 02:15:00+00:00,75138.112
2026-06-27T21:15:00-05:00,2026-06-28 02:15:00+00:00,2026-06-27T21:30:00-05:00,2026-06-28 02:30:00+00:00,74714.7734
2026-06-27T21:30:00-05:00,2026-06-28 02:30:00+00:00,2026-06-27T21:45:00-05:00,2026-06-28 02:45:00+00:00,74092.0286
2026-06-27T21:45:00-05:00,2026-06-28 02:45:00+00:00,2026-06-27T22:00:00-05:00,2026-06-28 03:00:00+00:00,73233.0677
2026-06-27T22:00:00-05:00,2026-06-28 03:00:00+00:00,2026-06-27T22:15:00-05:00,2026-06-28 03:15:00+00:00,72413.1536
2026-06-27T22:15:00-05:00,2026-06-28 03:15:00+00:00,2026-06-27T22:30:00-05:00,2026-06-28 03:30:00+00:00,71746.0104
2026-06-27T22:30:00-05:00,2026-06-28 03:30:00+00:00,2026-06-27T22:45:00-05:00,2026-06-28 03:45:00+00:00,70987.4375
2026-06-27T22:45:00-05:00,2026-06-28 03:45:00+00:00,2026-06-27T23:00:00-05:00,2026-06-28 04:00:00+00:00,70018.3698
2026-06-27T23:00:00-05:00,2026-06-28 04:00:00+00:00,2026-06-27T23:15:00-05:00,2026-06-28 04:15:00+00:00,69182.0807
2026-06-27T23:15:00-05:00,2026-06-28 04:15:00+00:00,2026-06-27T23:30:00-05:00,2026-06-28 04:30:00+00:00,68486.1172
2026-06-27T23:30:00-05:00,2026-06-28 04:30:00+00:00,2026-06-27T23:45:00-05:00,2026-06-28 04:45:00+00:00,67612.8229
2026-06-27T23:45:00-05:00,2026-06-28 04:45:00+00:00,2026-06-28T00:00:00-05:00,2026-06-28 05:00:00+00:00,66708.4141
2026-06-28T00:00:00-05:00,2026-06-28 05:00:00+00:00,2026-06-28T00:15:00-05:00,2026-06-28 05:15:00+00:00,65831.1016
2026-06-28T00:15:00-05:00,2026-06-28 05:15:00+00:00,2026-06-28T00:30:00-05:00,2026-06-28 05:30:00+00:00,65037.013
2026-06-28T00:30:00-05:00,2026-06-28 05:30:00+00:00,2026-06-28T00:45:00-05:00,2026-06-28 05:45:00+00:00,64268.1758
2026-06-28T00:45:00-05:00,2026-06-28 05:45:00+00:00,2026-06-28T01:00:00-05:00,2026-06-28 06:00:00+00:00,63581.3333
2026-06-28T01:00:00-05:00,2026-06-28 06:00:00+00:00,2026-06-28T01:15:00-05:00,2026-06-28 06:15:00+00:00,62898.0208
2026-06-28T01:15:00-05:00,2026-06-28 06:15:00+00:00,2026-06-28T01:30:00-05:00,2026-06-28 06:30:00+00:00,62268.4844
2026-06-28T01:30:00-05:00,2026-06-28 06:30:00+00:00,2026-06-28T01:45:00-05:00,2026-06-28 06:45:00+00:00,61771.2865
2026-06-28T01:45:00-05:00,2026-06-28 06:45:00+00:00,2026-06-28T02:00:00-05:00,2026-06-28 07:00:00+00:00,61203.3711
2026-06-28T02:00:00-05:00,2026-06-28 07:00:00+00:00,2026-06-28T02:15:00-05:00,2026-06-28 07:15:00+00:00,60527.8932
2026-06-28T02:15:00-05:00,2026-06-28 07:15:00+00:00,2026-06-28T02:30:00-05:00,2026-06-28 07:30:00+00:00,59999.1016
2026-06-28T02:30:00-05:00,2026-06-28 07:30:00+00:00,2026-06-28T02:45:00-05:00,2026-06-28 07:45:00+00:00,59585.2083
2026-06-28T02:45:00-05:00,2026-06-28 07:45:00+00:00,2026-06-28T03:00:00-05:00,2026-06-28 08:00:00+00:00,59109.8438
2026-06-28T03:00:00-05:00,2026-06-28 08:00:00+00:00,2026-06-28T03:15:00-05:00,2026-06-28 08:15:00+00:00,58921.181
2026-06-28T03:15:00-05:00,2026-06-28 08:15:00+00:00,2026-06-28T03:30:00-05:00,2026-06-28 08:30:00+00:00,58473.4245
2026-06-28T03:30:00-05:00,2026-06-28 08:30:00+00:00,2026-06-28T03:45:00-05:00,2026-06-28 08:45:00+00:00,58214.4323
2026-06-28T03:45:00-05:00,2026-06-28 08:45:00+00:00,2026-06-28T04:00:00-05:00,2026-06-28 09:00:00+00:00,57915.7526
2026-06-28T04:00:00-05:00,2026-06-28 09:00:00+00:00,2026-06-28T04:15:00-05:00,2026-06-28 09:15:00+00:00,57941.6693
2026-06-28T04:15:00-05:00,2026-06-28 09:15:00+00:00,2026-06-28T04:30:00-05:00,2026-06-28 09:30:00+00:00,57686.112
2026-06-28T04:30:00-05:00,2026-06-28 09:30:00+00:00,2026-06-28T04:45:00-05:00,2026-06-28 09:45:00+00:00,57361.4544
2026-06-28T04:45:00-05:00,2026-06-28 09:45:00+00:00,2026-06-28T05:00:00-05:00,2026-06-28 10:00:00+00:00,57188.9063
2026-06-28T05:00:00-05:00,2026-06-28 10:00:00+00:00,2026-06-28T05:15:00-05:00,2026-06-28 10:15:00+00:00,57273.0872
2026-06-28T05:15:00-05:00,2026-06-28 10:15:00+00:00,2026-06-28T05:30:00-05:00,2026-06-28 10:30:00+00:00,57205.0859
2026-06-28T05:30:00-05:00,2026-06-28 10:30:00+00:00,2026-06-28T05:45:00-05:00,2026-06-28 10:45:00+00:00,57065.3815
2026-06-28T05:45:00-05:00,2026-06-28 10:45:00+00:00,2026-06-28T06:00:00-05:00,2026-06-28 11:00:00+00:00,56835.2604
2026-06-28T06:00:00-05:00,2026-06-28 11:00:00+00:00,2026-06-28T06:15:00-05:00,2026-06-28 11:15:00+00:00,56779.2956
2026-06-28T06:15:00-05:00,2026-06-28 11:15:00+00:00,2026-06-28T06:30:00-05:00,2026-06-28 11:30:00+00:00,56595.8216
2026-06-28T06:30:00-05:00,2026-06-28 11:30:00+00:00,2026-06-28T06:45:00-05:00,2026-06-28 11:45:00+00:00,56275.3372
2026-06-28T06:45:00-05:00,2026-06-28 11:45:00+00:00,2026-06-28T07:00:00-05:00,2026-06-28 12:00:00+00:00,56157.2318
2026-06-28T07:00:00-05:00,2026-06-28 12:00:00+00:00,2026-06-28T07:15:00-05:00,2026-06-28 12:15:00+00:00,56182.6628
2026-06-28T07:15:00-05:00,2026-06-28 12:15:00+00:00,2026-06-28T07:30:00-05:00,2026-06-28 12:30:00+00:00,56627.3268
2026-06-28T07:30:00-05:00,2026-06-28 12:30:00+00:00,2026-06-28T07:45:00-05:00,2026-06-28 12:45:00+00:00,57151.4805
2026-06-28T07:45:00-05:00,2026-06-28 12:45:00+00:00,2026-06-28T08:00:00-05:00,2026-06-28 13:00:00+00:00,57855.0664
2026-06-28T08:00:00-05:00,2026-06-28 13:00:00+00:00,2026-06-28T08:15:00-05:00,2026-06-28 13:15:00+00:00,58589.474
2026-06-28T08:15:00-05:00,2026-06-28 13:15:00+00:00,2026-06-28T08:30:00-05:00,2026-06-28 13:30:00+00:00,59473.2956
2026-06-28T08:30:00-05:00,2026-06-28 13:30:00+00:00,2026-06-28T08:45:00-05:00,2026-06-28 13:45:00+00:00,60328.849
2026-06-28T08:45:00-05:00,2026-06-28 13:45:00+00:00,2026-06-28T09:00:00-05:00,2026-06-28 14:00:00+00:00,61346.332
2026-06-28T09:00:00-05:00,2026-06-28 14:00:00+00:00,2026-06-28T09:15:00-05:00,2026-06-28 14:15:00+00:00,62414.9583
2026-06-28T09:15:00-05:00,2026-06-28 14:15:00+00:00,2026-06-28T09:30:00-05:00,2026-06-28 14:30:00+00:00,63275.4609
2026-06-28T09:30:00-05:00,2026-06-28 14:30:00+00:00,2026-06-28T09:45:00-05:00,2026-06-28 14:45:00+00:00,64196.8268
2026-06-28T09:45:00-05:00,2026-06-28 14:45:00+00:00,2026-06-28T10:00:00-05:00,2026-06-28 15:00:00+00:00,65120.0404
2026-06-28T10:00:00-05:00,2026-06-28 15:00:00+00:00,2026-06-28T10:15:00-05:00,2026-06-28 15:15:00+00:00,66032.888
2026-06-28T10:15:00-05:00,2026-06-28 15:15:00+00:00,2026-06-28T10:30:00-05:00,2026-06-28 15:30:00+00:00,66978.026
2026-06-28T10:30:00-05:00,2026-06-28 15:30:00+00:00,2026-06-28T10:45:00-05:00,2026-06-28 15:45:00+00:00,67823.3255
2026-06-28T10:45:00-05:00,2026-06-28 15:45:00+00:00,2026-06-28T11:00:00-05:00,2026-06-28 16:00:00+00:00,68748.0208
2026-06-28T11:00:00-05:00,2026-06-28 16:00:00+00:00,2026-06-28T11:15:00-05:00,2026-06-28 16:15:00+00:00,69591.2422
2026-06-28T11:15:00-05:00,2026-06-28 16:15:00+00:00,2026-06-28T11:30:00-05:00,2026-06-28 16:30:00+00:00,70764.2057
2026-06-28T11:30:00-05:00,2026-06-28 16:30:00+00:00,2026-06-28T11:45:00-05:00,2026-06-28 16:45:00+00:00,71633.7005
2026-06-28T11:45:00-05:00,2026-06-28 16:45:00+00:00,2026-06-28T12:00:00-05:00,2026-06-28 17:00:00+00:00,72510.3958
2026-06-28T12:00:00-05:00,2026-06-28 17:00:00+00:00,2026-06-28T12:15:00-05:00,2026-06-28 17:15:00+00:00,73398.9297
2026-06-28T12:15:00-05:00,2026-06-28 17:15:00+00:00,2026-06-28T12:30:00-05:00,2026-06-28 17:30:00+00:00,74211.7682
2026-06-28T12:30:00-05:00,2026-06-28 17:30:00+00:00,2026-06-28T12:45:00-05:00,2026-06-28 17:45:00+00:00,75004.7057
2026-06-28T12:45:00-05:00,2026-06-28 17:45:00+00:00,2026-06-28T13:00:00-05:00,2026-06-28 18:00:00+00:00,75695.1875
2026-06-28T13:00:00-05:00,2026-06-28 18:00:00+00:00,2026-06-28T13:15:00-05:00,2026-06-28 18:15:00+00:00,76484.2344
2026-06-28T13:15:00-05:00,2026-06-28 18:15:00+00:00,2026-06-28T13:30:00-05:00,2026-06-28 18:30:00+00:00,77275.5781
2026-06-28T13:30:00-05:00,2026-06-28 18:30:00+00:00,2026-06-28T13:45:00-05:00,2026-06-28 18:45:00+00:00,77879.6042
2026-06-28T13:45:00-05:00,2026-06-28 18:45:00+00:00,2026-06-28T14:00:00-05:00,2026-06-28 19:00:00+00:00,78333.3646
2026-06-28T14:00:00-05:00,2026-06-28 19:00:00+00:00,2026-06-28T14:15:00-05:00,2026-06-28 19:15:00+00:00,78910.5833
2026-06-28T14:15:00-05:00,2026-06-28 19:15:00+00:00,2026-06-28T14:30:00-05:00,2026-06-28 19:30:00+00:00,79444.1536
2026-06-28T14:30:00-05:00,2026-06-28 19:30:00+00:00,2026-06-28T14:45:00-05:00,2026-06-28 19:45:00+00:00,79851.3177
2026-06-28T14:45:00-05:00,2026-06-28 19:45:00+00:00,2026-06-28T15:00:00-05:00,2026-06-28 20:00:00+00:00,80235.8255
2026-06-28T15:00:00-05:00,2026-06-28 20:00:00+00:00,2026-06-28T15:15:00-05:00,2026-06-28 20:15:00+00:00,80121.2604
2026-06-28T15:15:00-05:00,2026-06-28 20:15:00+00:00,2026-06-28T15:30:00-05:00,2026-06-28 20:30:00+00:00,80557.2708
2026-06-28T15:30:00-05:00,2026-06-28 20:30:00+00:00,2026-06-28T15:45:00-05:00,2026-06-28 20:45:00+00:00,81076.2865
2026-06-28T15:45:00-05:00,2026-06-28 20:45:00+00:00,2026-06-28T16:00:00-05:00,2026-06-28 21:00:00+00:00,81427.276
2026-06-28T16:00:00-05:00,2026-06-28 21:00:00+00:00,2026-06-28T16:15:00-05:00,2026-06-28 21:15:00+00:00,81492.9531
2026-06-28T16:15:00-05:00,2026-06-28 21:15:00+00:00,2026-06-28T16:30:00-05:00,2026-06-28 21:30:00+00:00,81740.8151
2026-06-28T16:30:00-05:00,2026-06-28 21:30:00+00:00,2026-06-28T16:45:00-05:00,2026-06-28 21:45:00+00:00,81869.6953
2026-06-28T16:45:00-05:00,2026-06-28 21:45:00+00:00,2026-06-28T17:00:00-05:00,2026-06-28 22:00:00+00:00,81955.2917
2026-06-28T17:00:00-05:00,2026-06-28 22:00:00+00:00,2026-06-28T17:15:00-05:00,2026-06-28 22:15:00+00:00,81810.4167
2026-06-28T17:15:00-05:00,2026-06-28 22:15:00+00:00,2026-06-28T17:30:00-05:00,2026-06-28 22:30:00+00:00,81759.6589
2026-06-28T17:30:00-05:00,2026-06-28 22:30:00+00:00,2026-06-28T17:45:00-05:00,2026-06-28 22:45:00+00:00,81650.8542
2026-06-28T17:45:00-05:00,2026-06-28 22:45:00+00:00,2026-06-28T18:00:00-05:00,2026-06-28 23:00:00+00:00,81624.8255
2026-06-28T18:00:00-05:00,2026-06-28 23:00:00+00:00,2026-06-28T18:15:00-05:00,2026-06-28 23:15:00+00:00,81546.6536
2026-06-28T18:15:00-05:00,2026-06-28 23:15:00+00:00,2026-06-28T18:30:00-05:00,2026-06-28 23:30:00+00:00,81341.2526
2026-06-28T18:30:00-05:00,2026-06-28 23:30:00+00:00,2026-06-28T18:45:00-05:00,2026-06-28 23:45:00+00:00,81177.4063
2026-06-28T18:45:00-05:00,2026-06-28 23:45:00+00:00,2026-06-28T19:00:00-05:00,2026-06-29 00:00:00+00:00,80951.4193
2026-06-28T19:00:00-05:00,2026-06-29 00:00:00+00:00,2026-06-28T19:15:00-05:00,2026-06-29 00:15:00+00:00,80667.6302
