datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
8/26/2025 9:00:00 AM,8/26/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,874.538,True
8/26/2025 10:00:00 AM,8/26/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,903.907,True
8/26/2025 11:00:00 AM,8/26/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,918.090,True
8/26/2025 12:00:00 PM,8/26/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,918.184,True
8/26/2025 1:00:00 PM,8/26/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,885.484,True
8/26/2025 2:00:00 PM,8/26/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,865.023,True
8/26/2025 3:00:00 PM,8/26/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,873.966,True
8/26/2025 4:00:00 PM,8/26/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,922.815,True
8/26/2025 5:00:00 PM,8/26/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,998.415,True
8/26/2025 6:00:00 PM,8/26/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1103.243,True
8/26/2025 7:00:00 PM,8/26/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1224.868,True
8/26/2025 8:00:00 PM,8/26/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1361.452,True
8/26/2025 9:00:00 PM,8/26/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1472.220,True
8/26/2025 10:00:00 PM,8/26/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1501.474,True
8/26/2025 11:00:00 PM,8/26/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1438.399,True
8/27/2025 12:00:00 AM,8/26/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1373.846,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1274.100,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1151.038,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1048.940,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,955.635,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,881.093,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,845.188,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,819.623,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,826.560,True
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,847.523,True
8/27/2025 10:00:00 AM,8/27/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,887.910,True
8/27/2025 11:00:00 AM,8/27/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,900.359,True
8/27/2025 12:00:00 PM,8/27/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,885.800,True
8/27/2025 1:00:00 PM,8/27/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,831.505,True
8/27/2025 2:00:00 PM,8/27/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,785.039,True
8/27/2025 3:00:00 PM,8/27/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,764.492,True
8/27/2025 4:00:00 PM,8/27/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,795.690,True
8/27/2025 5:00:00 PM,8/27/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,880.109,True
8/27/2025 6:00:00 PM,8/27/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,971.121,True
8/27/2025 7:00:00 PM,8/27/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1039.393,True
8/27/2025 8:00:00 PM,8/27/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1177.967,True
8/27/2025 9:00:00 PM,8/27/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1278.069,True
8/27/2025 10:00:00 PM,8/27/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1325.040,True
8/27/2025 11:00:00 PM,8/27/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1296.602,True
8/28/2025 12:00:00 AM,8/27/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1251.690,True
8/28/2025 1:00:00 AM,8/27/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1166.420,True
8/28/2025 2:00:00 AM,8/27/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1075.046,True
8/28/2025 3:00:00 AM,8/27/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,971.659,True
8/28/2025 4:00:00 AM,8/28/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,893.513,True
8/28/2025 5:00:00 AM,8/28/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,840.052,True
8/28/2025 6:00:00 AM,8/28/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,809.422,True
8/28/2025 7:00:00 AM,8/28/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,794.236,True
8/28/2025 8:00:00 AM,8/28/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,797.733,True
8/28/2025 9:00:00 AM,8/28/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,826.540,True
8/28/2025 10:00:00 AM,8/28/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,867.583,True
8/28/2025 11:00:00 AM,8/28/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,894.999,True
8/28/2025 12:00:00 PM,8/28/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,883.117,True
8/28/2025 1:00:00 PM,8/28/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,865.378,True
8/28/2025 2:00:00 PM,8/28/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,887.106,True
8/28/2025 3:00:00 PM,8/28/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,889.283,True
8/28/2025 4:00:00 PM,8/28/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,973.898,True
8/28/2025 5:00:00 PM,8/28/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,995.955,True
8/28/2025 6:00:00 PM,8/28/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1067.532,True
8/28/2025 7:00:00 PM,8/28/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1184.783,True
8/28/2025 8:00:00 PM,8/28/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1217.231,True
8/28/2025 9:00:00 PM,8/28/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1275.420,True
8/28/2025 10:00:00 PM,8/28/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1319.626,True
8/28/2025 11:00:00 PM,8/28/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1312.885,True
8/29/2025 12:00:00 AM,8/28/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1298.524,True
8/29/2025 1:00:00 AM,8/28/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1252.072,True
8/29/2025 2:00:00 AM,8/28/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1171.365,True
8/29/2025 3:00:00 AM,8/28/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1059.788,True
8/29/2025 4:00:00 AM,8/29/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,982.250,True
8/29/2025 5:00:00 AM,8/29/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,919.652,True
8/29/2025 6:00:00 AM,8/29/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,879.579,True
8/29/2025 7:00:00 AM,8/29/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,854.507,True
8/29/2025 8:00:00 AM,8/29/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,856.169,True
8/29/2025 9:00:00 AM,8/29/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,889.552,True
8/29/2025 10:00:00 AM,8/29/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,912.398,True
8/29/2025 11:00:00 AM,8/29/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,955.869,True
8/29/2025 12:00:00 PM,8/29/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1008.812,True
8/29/2025 1:00:00 PM,8/29/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,980.734,True
8/29/2025 2:00:00 PM,8/29/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,915.460,True
8/29/2025 3:00:00 PM,8/29/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,919.966,True
8/29/2025 4:00:00 PM,8/29/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1038.138,True
8/29/2025 5:00:00 PM,8/29/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1137.926,True
8/29/2025 6:00:00 PM,8/29/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1144.418,True
8/29/2025 7:00:00 PM,8/29/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1209.443,True
8/29/2025 8:00:00 PM,8/29/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1322.001,True
8/29/2025 9:00:00 PM,8/29/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1439.250,True
8/29/2025 10:00:00 PM,8/29/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1472.802,True
8/29/2025 11:00:00 PM,8/29/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1415.668,True
8/30/2025 12:00:00 AM,8/29/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1360.367,True
8/30/2025 1:00:00 AM,8/29/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1269.481,True
8/30/2025 2:00:00 AM,8/29/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1180.068,True
8/30/2025 3:00:00 AM,8/29/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1061.687,True
8/30/2025 4:00:00 AM,8/30/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,975.651,True
8/30/2025 5:00:00 AM,8/30/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,900.118,True
8/30/2025 6:00:00 AM,8/30/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,853.585,True
8/30/2025 7:00:00 AM,8/30/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,812.472,True
8/30/2025 8:00:00 AM,8/30/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,806.309,True
8/30/2025 9:00:00 AM,8/30/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,812.741,True
8/30/2025 10:00:00 AM,8/30/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,813.234,True
8/30/2025 11:00:00 AM,8/30/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,820.393,True
8/30/2025 12:00:00 PM,8/30/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,812.664,True
8/30/2025 1:00:00 PM,8/30/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,775.969,True
8/30/2025 2:00:00 PM,8/30/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,709.748,True
8/30/2025 3:00:00 PM,8/30/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,688.443,True
8/30/2025 4:00:00 PM,8/30/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,697.872,True
8/30/2025 5:00:00 PM,8/30/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,734.933,True
8/30/2025 6:00:00 PM,8/30/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,814.598,True
8/30/2025 7:00:00 PM,8/30/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,938.189,True
8/30/2025 8:00:00 PM,8/30/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1089.519,True
8/30/2025 9:00:00 PM,8/30/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1230.962,True
8/30/2025 10:00:00 PM,8/30/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1294.423,True
8/30/2025 11:00:00 PM,8/30/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1258.653,True
8/31/2025 12:00:00 AM,8/30/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1212.136,True
8/31/2025 1:00:00 AM,8/30/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1149.670,True
8/31/2025 2:00:00 AM,8/30/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1069.164,True
8/31/2025 3:00:00 AM,8/30/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,987.875,True
8/31/2025 4:00:00 AM,8/31/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,906.716,True
8/31/2025 5:00:00 AM,8/31/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,843.916,True
8/31/2025 6:00:00 AM,8/31/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,813.181,True
8/31/2025 7:00:00 AM,8/31/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,779.454,True
8/31/2025 8:00:00 AM,8/31/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,779.220,True
8/31/2025 9:00:00 AM,8/31/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,785.893,True
8/31/2025 10:00:00 AM,8/31/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,794.223,True
8/31/2025 11:00:00 AM,8/31/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,789.671,True
8/31/2025 12:00:00 PM,8/31/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,786.752,True
8/31/2025 1:00:00 PM,8/31/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,739.300,True
8/31/2025 2:00:00 PM,8/31/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,728.285,True
8/31/2025 3:00:00 PM,8/31/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,747.023,True
8/31/2025 4:00:00 PM,8/31/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,775.349,True
8/31/2025 5:00:00 PM,8/31/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,821.836,True
8/31/2025 6:00:00 PM,8/31/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,897.759,True
8/31/2025 7:00:00 PM,8/31/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1034.365,True
8/31/2025 8:00:00 PM,8/31/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1129.243,True
8/31/2025 9:00:00 PM,8/31/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1208.844,True
8/31/2025 10:00:00 PM,8/31/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1237.389,True
8/31/2025 11:00:00 PM,8/31/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1219.877,True
9/1/2025 12:00:00 AM,8/31/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1210.082,True
9/1/2025 1:00:00 AM,8/31/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1151.705,True
9/1/2025 2:00:00 AM,8/31/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1083.265,True
9/1/2025 3:00:00 AM,8/31/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,989.201,True
9/1/2025 4:00:00 AM,9/1/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,915.054,True
9/1/2025 5:00:00 AM,9/1/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,860.284,True
9/1/2025 6:00:00 AM,9/1/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,814.755,True
9/1/2025 7:00:00 AM,9/1/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,804.950,True
9/1/2025 8:00:00 AM,9/1/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,796.723,True
9/1/2025 9:00:00 AM,9/1/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,806.698,True
9/1/2025 10:00:00 AM,9/1/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,823.143,True
9/1/2025 11:00:00 AM,9/1/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,816.478,True
9/1/2025 12:00:00 PM,9/1/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,824.489,True
9/1/2025 1:00:00 PM,9/1/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,814.249,True
9/1/2025 2:00:00 PM,9/1/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,813.277,True
9/1/2025 3:00:00 PM,9/1/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,845.930,True
9/1/2025 4:00:00 PM,9/1/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,882.628,True
9/1/2025 5:00:00 PM,9/1/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,915.026,True
9/1/2025 6:00:00 PM,9/1/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,945.873,True
9/1/2025 7:00:00 PM,9/1/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1005.865,True
9/1/2025 8:00:00 PM,9/1/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1123.483,True
9/1/2025 9:00:00 PM,9/1/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1230.335,True
9/1/2025 10:00:00 PM,9/1/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1265.003,True
9/1/2025 11:00:00 PM,9/1/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1238.485,True
9/2/2025 12:00:00 AM,9/1/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1212.976,True
9/2/2025 1:00:00 AM,9/1/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1139.514,True
9/2/2025 2:00:00 AM,9/1/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1033.609,True
9/2/2025 3:00:00 AM,9/1/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,949.789,True
9/2/2025 4:00:00 AM,9/2/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,874.324,True
9/2/2025 5:00:00 AM,9/2/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,826.712,True
9/2/2025 6:00:00 AM,9/2/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,795.969,True
9/2/2025 7:00:00 AM,9/2/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,788.210,True
9/2/2025 8:00:00 AM,9/2/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,794.269,True
9/2/2025 9:00:00 AM,9/2/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,835.858,True
9/2/2025 10:00:00 AM,9/2/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,887.609,True
9/2/2025 11:00:00 AM,9/2/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,895.033,True
9/2/2025 12:00:00 PM,9/2/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,876.302,True
9/2/2025 1:00:00 PM,9/2/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,857.872,True
9/2/2025 2:00:00 PM,9/2/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,848.564,True
9/2/2025 3:00:00 PM,9/2/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,857.677,True
9/2/2025 4:00:00 PM,9/2/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,886.586,True
9/2/2025 5:00:00 PM,9/2/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,930.999,True
9/2/2025 6:00:00 PM,9/2/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1002.920,True
9/2/2025 7:00:00 PM,9/2/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1087.680,True
9/2/2025 8:00:00 PM,9/2/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1166.092,True
9/2/2025 9:00:00 PM,9/2/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1268.326,True
9/2/2025 10:00:00 PM,9/2/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1320.645,True
9/2/2025 11:00:00 PM,9/2/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1296.340,True
9/3/2025 12:00:00 AM,9/2/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1256.630,True
9/3/2025 1:00:00 AM,9/2/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1172.370,True
9/3/2025 2:00:00 AM,9/2/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1085.388,True
9/3/2025 3:00:00 AM,9/2/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,985.002,True
9/3/2025 4:00:00 AM,9/3/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,903.352,True
9/3/2025 5:00:00 AM,9/3/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,850.157,True
9/3/2025 6:00:00 AM,9/3/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,816.631,True
9/3/2025 7:00:00 AM,9/3/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,800.549,True
9/3/2025 8:00:00 AM,9/3/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,806.318,True
9/3/2025 9:00:00 AM,9/3/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,844.263,True
9/3/2025 10:00:00 AM,9/3/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,894.068,True
9/3/2025 11:00:00 AM,9/3/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,904.232,True
9/3/2025 12:00:00 PM,9/3/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,884.548,True
9/3/2025 1:00:00 PM,9/3/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,852.227,True
9/3/2025 2:00:00 PM,9/3/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,846.437,True
9/3/2025 3:00:00 PM,9/3/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,841.453,True
9/3/2025 4:00:00 PM,9/3/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,895.934,True
9/3/2025 5:00:00 PM,9/3/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,943.358,True
9/3/2025 6:00:00 PM,9/3/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1001.460,True
9/3/2025 7:00:00 PM,9/3/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1098.393,True
9/3/2025 8:00:00 PM,9/3/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1225.024,True
9/3/2025 9:00:00 PM,9/3/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1320.308,True
9/3/2025 10:00:00 PM,9/3/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1362.797,True
9/3/2025 11:00:00 PM,9/3/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1330.091,True
9/4/2025 12:00:00 AM,9/3/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1299.767,True
9/4/2025 1:00:00 AM,9/3/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1201.333,True
9/4/2025 2:00:00 AM,9/3/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1099.979,True
9/4/2025 3:00:00 AM,9/3/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,997.407,True
9/4/2025 4:00:00 AM,9/4/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,925.358,True
9/4/2025 5:00:00 AM,9/4/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,872.077,True
9/4/2025 6:00:00 AM,9/4/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,839.038,True
9/4/2025 7:00:00 AM,9/4/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,820.717,True
9/4/2025 8:00:00 AM,9/4/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,823.311,True
9/4/2025 9:00:00 AM,9/4/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,889.134,True
9/4/2025 10:00:00 AM,9/4/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,925.454,True
9/4/2025 11:00:00 AM,9/4/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,943.764,True
9/4/2025 12:00:00 PM,9/4/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,937.964,True
9/4/2025 1:00:00 PM,9/4/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,909.374,True
9/4/2025 2:00:00 PM,9/4/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,892.461,True
9/4/2025 3:00:00 PM,9/4/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,900.443,True
9/4/2025 4:00:00 PM,9/4/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,951.791,True
9/4/2025 5:00:00 PM,9/4/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1049.634,True
9/4/2025 6:00:00 PM,9/4/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1139.235,True
9/4/2025 7:00:00 PM,9/4/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1243.278,True
9/4/2025 8:00:00 PM,9/4/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1371.110,True
9/4/2025 9:00:00 PM,9/4/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1483.915,True
9/4/2025 10:00:00 PM,9/4/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1494.547,True
9/4/2025 11:00:00 PM,9/4/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1448.787,True
9/5/2025 12:00:00 AM,9/4/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1389.513,True
9/5/2025 1:00:00 AM,9/4/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1305.833,True
9/5/2025 2:00:00 AM,9/4/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1226.984,True
9/5/2025 3:00:00 AM,9/4/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1120.008,True
9/5/2025 4:00:00 AM,9/5/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1057.104,True
9/5/2025 5:00:00 AM,9/5/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,997.329,True
9/5/2025 6:00:00 AM,9/5/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,966.474,True
9/5/2025 7:00:00 AM,9/5/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,938.068,True
9/5/2025 8:00:00 AM,9/5/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,930.521,True
9/5/2025 9:00:00 AM,9/5/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,958.876,True
9/5/2025 10:00:00 AM,9/5/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1006.510,True
9/5/2025 11:00:00 AM,9/5/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1041.426,True
9/5/2025 12:00:00 PM,9/5/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1064.150,True
9/5/2025 1:00:00 PM,9/5/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1057.944,True
9/5/2025 2:00:00 PM,9/5/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1076.256,True
9/5/2025 3:00:00 PM,9/5/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1121.785,True
9/5/2025 4:00:00 PM,9/5/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1205.423,True
9/5/2025 5:00:00 PM,9/5/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1275.742,True
9/5/2025 6:00:00 PM,9/5/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1382.095,True
9/5/2025 7:00:00 PM,9/5/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1516.428,True
