datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
10/9/2025 6:00:00 AM,10/9/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.33,25.890000,-3.190000,-0.250000,True,1
10/9/2025 7:00:00 AM,10/9/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.57,24.630000,-3.670000,-0.270000,True,1
10/9/2025 8:00:00 AM,10/9/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.19,23.600000,-6.290000,-0.300000,True,1
10/9/2025 9:00:00 AM,10/9/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.25,26.290000,-7.850000,-0.110000,True,1
10/9/2025 10:00:00 AM,10/9/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,55.05,41.440000,-13.410000,-0.200000,True,1
10/9/2025 11:00:00 AM,10/9/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,66.92,49.300000,-17.640000,0.020000,True,1
10/9/2025 12:00:00 PM,10/9/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.82,32.070000,-6.870000,0.120000,True,1
10/9/2025 1:00:00 PM,10/9/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.39,24.170000,-4.810000,0.590000,True,1
10/9/2025 2:00:00 PM,10/9/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.24,26.040000,-6.130000,0.930000,True,1
10/9/2025 3:00:00 PM,10/9/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.48,27.510000,-8.950000,0.980000,True,1
10/9/2025 4:00:00 PM,10/9/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.76,26.350000,-10.030000,0.620000,True,1
10/9/2025 5:00:00 PM,10/9/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.45,24.660000,-11.070000,0.280000,True,1
10/9/2025 6:00:00 PM,10/9/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.96,24.890000,-10.260000,0.190000,True,1
10/9/2025 7:00:00 PM,10/9/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.83,26.780000,-9.120000,0.070000,True,1
10/9/2025 8:00:00 PM,10/9/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.10,27.640000,-10.620000,0.160000,True,1
10/9/2025 9:00:00 PM,10/9/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,62.03,40.730000,-21.360000,0.060000,True,1
10/9/2025 10:00:00 PM,10/9/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,108.77,69.020000,-39.170000,-0.580000,True,1
10/9/2025 11:00:00 PM,10/9/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,97.53,55.760000,-40.280000,-1.490000,True,1
10/10/2025 12:00:00 AM,10/9/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,60.27,39.250000,-20.470000,-0.550000,True,1
10/10/2025 1:00:00 AM,10/9/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,48.93,32.760000,-15.950000,-0.220000,True,1
10/10/2025 2:00:00 AM,10/9/2025 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.88,29.350000,-15.330000,-0.200000,True,1
10/10/2025 3:00:00 AM,10/9/2025 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.55,29.200000,-9.820000,-0.530000,True,1
10/10/2025 4:00:00 AM,10/10/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.82,29.300000,-3.480000,-0.040000,True,1
10/10/2025 5:00:00 AM,10/10/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.03,25.450000,-3.430000,-0.150000,True,1
10/10/2025 6:00:00 AM,10/10/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.33,23.370000,-3.720000,-0.240000,True,1
10/10/2025 7:00:00 AM,10/10/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.68,24.010000,-4.400000,-0.270000,True,1
10/10/2025 8:00:00 AM,10/10/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.79,25.940000,-5.540000,-0.310000,True,1
10/10/2025 9:00:00 AM,10/10/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.30,27.510000,-9.670000,-0.120000,True,1
10/10/2025 10:00:00 AM,10/10/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,58.53,40.020000,-18.290000,-0.220000,True,1
10/10/2025 11:00:00 AM,10/10/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,74.14,50.650000,-23.510000,0.020000,True,1
10/10/2025 12:00:00 PM,10/10/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.29,34.250000,-8.170000,0.130000,True,1
10/10/2025 1:00:00 PM,10/10/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.38,29.350000,-4.730000,0.700000,True,1
10/10/2025 2:00:00 PM,10/10/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.30,29.440000,-5.880000,1.020000,True,1
10/10/2025 3:00:00 PM,10/10/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.19,28.830000,-7.340000,0.980000,True,1
10/10/2025 4:00:00 PM,10/10/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.17,26.710000,-9.070000,0.610000,True,1
10/10/2025 5:00:00 PM,10/10/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.20,26.090000,-9.390000,0.280000,True,1
10/10/2025 6:00:00 PM,10/10/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.61,25.280000,-10.520000,0.190000,True,1
10/10/2025 7:00:00 PM,10/10/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.25,23.070000,-11.250000,0.070000,True,1
10/10/2025 8:00:00 PM,10/10/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.80,27.990000,-8.960000,0.150000,True,1
10/10/2025 9:00:00 PM,10/10/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,47.89,37.180000,-10.760000,0.050000,True,1
10/10/2025 10:00:00 PM,10/10/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,67.18,43.310000,-23.510000,-0.360000,True,1
10/10/2025 11:00:00 PM,10/10/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,62.30,38.880000,-22.460000,-0.960000,True,1
10/11/2025 12:00:00 AM,10/10/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,43.73,28.600000,-14.740000,-0.390000,True,1
10/11/2025 1:00:00 AM,10/10/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.35,27.080000,-14.090000,-0.180000,True,1
10/11/2025 2:00:00 AM,10/10/2025 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.49,27.260000,-12.060000,-0.170000,True,1
10/11/2025 3:00:00 AM,10/10/2025 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.55,25.900000,-7.200000,-0.450000,True,1
10/11/2025 4:00:00 AM,10/11/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.90,29.530000,-14.710000,-0.660000,True,1
10/11/2025 5:00:00 AM,10/11/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.45,26.280000,-10.600000,-0.570000,True,1
10/11/2025 6:00:00 AM,10/11/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.51,24.100000,-6.730000,-0.680000,True,1
10/11/2025 7:00:00 AM,10/11/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.87,23.340000,-6.790000,-0.740000,True,1
10/11/2025 8:00:00 AM,10/11/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.01,24.230000,-8.190000,-0.590000,True,1
10/11/2025 9:00:00 AM,10/11/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.04,27.520000,-7.940000,-0.580000,True,1
10/11/2025 10:00:00 AM,10/11/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.70,30.370000,-11.800000,-0.530000,True,1
10/11/2025 11:00:00 AM,10/11/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,51.63,37.310000,-13.810000,-0.510000,True,1
10/11/2025 12:00:00 PM,10/11/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,51.39,36.400000,-15.150000,0.160000,True,1
10/11/2025 1:00:00 PM,10/11/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.18,32.600000,-11.910000,0.330000,True,1
10/11/2025 2:00:00 PM,10/11/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.58,28.060000,-13.350000,-0.170000,True,1
10/11/2025 3:00:00 PM,10/11/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.96,28.960000,-10.960000,-0.040000,True,1
10/11/2025 4:00:00 PM,10/11/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.62,29.540000,-10.840000,-0.240000,True,1
10/11/2025 5:00:00 PM,10/11/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.18,28.150000,-12.840000,-0.190000,True,1
10/11/2025 6:00:00 PM,10/11/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.48,27.340000,-13.230000,0.090000,True,1
10/11/2025 7:00:00 PM,10/11/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.74,27.830000,-14.720000,-0.190000,True,1
10/11/2025 8:00:00 PM,10/11/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,45.35,33.460000,-11.960000,0.070000,True,1
10/11/2025 9:00:00 PM,10/11/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,57.59,43.620000,-14.130000,0.160000,True,1
10/11/2025 10:00:00 PM,10/11/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,75.42,58.150000,-16.790000,-0.480000,True,1
10/11/2025 11:00:00 PM,10/11/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,71.80,55.710000,-15.560000,-0.530000,True,1
10/12/2025 12:00:00 AM,10/11/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,50.63,39.680000,-10.260000,-0.690000,True,1
10/12/2025 1:00:00 AM,10/11/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,43.97,33.100000,-10.210000,-0.660000,True,1
10/12/2025 2:00:00 AM,10/11/2025 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,43.35,31.530000,-11.150000,-0.670000,True,1
10/12/2025 3:00:00 AM,10/11/2025 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.48,27.770000,-7.960000,-0.750000,True,1
10/12/2025 4:00:00 AM,10/12/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,43.37,26.730000,-16.070000,-0.570000,True,1
10/12/2025 5:00:00 AM,10/12/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.70,23.930000,-15.180000,-0.590000,True,1
10/12/2025 6:00:00 AM,10/12/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.75,19.380000,-9.910000,-0.460000,True,1
10/12/2025 7:00:00 AM,10/12/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.11,18.680000,-9.920000,-0.510000,True,1
10/12/2025 8:00:00 AM,10/12/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.11,18.790000,-11.840000,-0.480000,True,1
10/12/2025 9:00:00 AM,10/12/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.12,18.900000,-12.690000,-0.530000,True,1
10/12/2025 10:00:00 AM,10/12/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.24,23.170000,-13.690000,-0.380000,True,1
10/12/2025 11:00:00 AM,10/12/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.57,25.590000,-14.870000,-0.110000,True,1
10/12/2025 12:00:00 PM,10/12/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.87,26.820000,-14.890000,-0.160000,True,1
10/12/2025 1:00:00 PM,10/12/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.22,26.560000,-15.720000,0.060000,True,1
10/12/2025 2:00:00 PM,10/12/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,49.51,34.300000,-15.120000,-0.090000,True,1
10/12/2025 3:00:00 PM,10/12/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,53.11,34.890000,-18.260000,0.040000,True,1
10/12/2025 4:00:00 PM,10/12/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,48.87,29.270000,-19.550000,-0.050000,True,1
10/12/2025 5:00:00 PM,10/12/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,49.79,29.940000,-19.760000,-0.090000,True,1
10/12/2025 6:00:00 PM,10/12/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,49.37,30.080000,-19.500000,0.210000,True,1
10/12/2025 7:00:00 PM,10/12/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,51.07,28.860000,-22.850000,0.640000,True,1
10/12/2025 8:00:00 PM,10/12/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,54.19,28.400000,-26.710000,0.920000,True,1
10/12/2025 9:00:00 PM,10/12/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,66.82,36.790000,-31.010000,0.980000,True,1
10/12/2025 10:00:00 PM,10/12/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,88.65,44.350000,-45.110000,0.810000,True,1
10/12/2025 11:00:00 PM,10/12/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,91.72,45.760000,-46.750000,0.790000,True,1
10/13/2025 12:00:00 AM,10/12/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,60.45,32.680000,-28.360000,0.590000,True,1
10/13/2025 1:00:00 AM,10/12/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,50.66,27.990000,-23.070000,0.400000,True,1
10/13/2025 2:00:00 AM,10/12/2025 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,46.10,26.590000,-19.680000,0.170000,True,1
10/13/2025 3:00:00 AM,10/12/2025 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.66,23.700000,-16.560000,-0.400000,True,1
10/13/2025 4:00:00 AM,10/13/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.72,32.480000,-3.920000,-0.320000,True,1
10/13/2025 5:00:00 AM,10/13/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.06,27.480000,-3.070000,-0.510000,True,1
10/13/2025 6:00:00 AM,10/13/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.31,27.040000,-2.060000,-0.210000,True,1
10/13/2025 7:00:00 AM,10/13/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.46,26.950000,-1.990000,-0.520000,True,1
10/13/2025 8:00:00 AM,10/13/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.99,26.830000,-5.640000,-0.520000,True,1
10/13/2025 9:00:00 AM,10/13/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.99,27.490000,-9.890000,-0.610000,True,1
10/13/2025 10:00:00 AM,10/13/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,55.72,34.740000,-20.250000,-0.730000,True,1
10/13/2025 11:00:00 AM,10/13/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,64.83,45.700000,-18.510000,-0.620000,True,1
10/13/2025 12:00:00 PM,10/13/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,55.33,44.880000,-10.370000,-0.080000,True,1
10/13/2025 1:00:00 PM,10/13/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,49.64,42.560000,-7.550000,0.470000,True,1
10/13/2025 2:00:00 PM,10/13/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,48.03,42.000000,-6.960000,0.930000,True,1
10/13/2025 3:00:00 PM,10/13/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,51.08,44.850000,-7.310000,1.080000,True,1
10/13/2025 4:00:00 PM,10/13/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,49.72,42.500000,-8.250000,1.030000,True,1
10/13/2025 5:00:00 PM,10/13/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,52.90,43.370000,-10.220000,0.690000,True,1
10/13/2025 6:00:00 PM,10/13/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,51.85,39.600000,-12.750000,0.500000,True,1
10/13/2025 7:00:00 PM,10/13/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,52.75,40.010000,-13.000000,0.260000,True,1
10/13/2025 8:00:00 PM,10/13/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,59.57,45.840000,-14.180000,0.450000,True,1
10/13/2025 9:00:00 PM,10/13/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,80.02,56.290000,-24.640000,0.910000,True,1
10/13/2025 10:00:00 PM,10/13/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,129.87,89.260000,-41.240000,0.630000,True,1
10/13/2025 11:00:00 PM,10/13/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,135.26,93.850000,-42.010000,0.600000,True,1
10/14/2025 12:00:00 AM,10/13/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,73.38,55.220000,-17.940000,-0.220000,True,1
10/14/2025 1:00:00 AM,10/13/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,55.53,39.620000,-15.830000,-0.080000,True,1
10/14/2025 2:00:00 AM,10/13/2025 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,49.93,36.850000,-12.690000,-0.390000,True,1
10/14/2025 3:00:00 AM,10/13/2025 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,45.82,38.860000,-6.360000,-0.600000,True,1
10/14/2025 4:00:00 AM,10/14/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.73,30.420000,-5.410000,0.100000,True,1
10/14/2025 5:00:00 AM,10/14/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.10,26.320000,-4.780000,0.000000,True,1
10/14/2025 6:00:00 AM,10/14/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.01,24.070000,-2.900000,-0.040000,True,1
10/14/2025 7:00:00 AM,10/14/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.88,23.700000,-3.000000,-0.180000,True,1
10/14/2025 8:00:00 AM,10/14/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.18,25.300000,-5.540000,-0.340000,True,1
10/14/2025 9:00:00 AM,10/14/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.86,27.230000,-8.120000,-0.510000,True,1
10/14/2025 10:00:00 AM,10/14/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,56.00,46.200000,-9.080000,-0.720000,True,1
10/14/2025 11:00:00 AM,10/14/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,77.59,64.830000,-11.810000,-0.950000,True,1
10/14/2025 12:00:00 PM,10/14/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,55.41,51.530000,-3.510000,-0.370000,True,1
10/14/2025 1:00:00 PM,10/14/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.59,39.870000,-1.810000,0.090000,True,1
10/14/2025 2:00:00 PM,10/14/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.76,41.570000,-1.620000,0.430000,True,1
10/14/2025 3:00:00 PM,10/14/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.19,36.630000,-6.080000,0.520000,True,1
10/14/2025 4:00:00 PM,10/14/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,43.41,36.970000,-6.820000,0.380000,True,1
10/14/2025 5:00:00 PM,10/14/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,43.23,34.610000,-8.870000,0.250000,True,1
10/14/2025 6:00:00 PM,10/14/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,43.13,31.330000,-11.960000,0.160000,True,1
10/14/2025 7:00:00 PM,10/14/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.64,30.800000,-12.080000,0.240000,True,1
10/14/2025 8:00:00 PM,10/14/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,48.93,36.280000,-13.040000,0.390000,True,1
10/14/2025 9:00:00 PM,10/14/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,68.96,49.630000,-19.920000,0.590000,True,1
10/14/2025 10:00:00 PM,10/14/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,105.31,68.750000,-35.950000,-0.610000,True,1
10/14/2025 11:00:00 PM,10/14/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,98.46,66.830000,-30.900000,-0.730000,True,1
10/15/2025 12:00:00 AM,10/14/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,52.60,40.990000,-11.300000,-0.310000,True,1
10/15/2025 1:00:00 AM,10/14/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,45.53,35.830000,-9.150000,-0.550000,True,1
10/15/2025 2:00:00 AM,10/14/2025 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.96,30.500000,-7.750000,-0.710000,True,1
10/15/2025 3:00:00 AM,10/14/2025 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.32,29.670000,-4.860000,-0.790000,True,1
10/15/2025 4:00:00 AM,10/15/2025 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.51,29.020000,-4.930000,-0.560000,True,1
10/15/2025 5:00:00 AM,10/15/2025 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.18,27.840000,-3.820000,-0.520000,True,1
10/15/2025 6:00:00 AM,10/15/2025 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.12,25.580000,-3.010000,-0.530000,True,1
10/15/2025 7:00:00 AM,10/15/2025 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.29,25.670000,-3.060000,-0.560000,True,1
10/15/2025 8:00:00 AM,10/15/2025 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.25,24.760000,-6.810000,-0.680000,True,1
10/15/2025 9:00:00 AM,10/15/2025 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.99,27.790000,-8.540000,-0.660000,True,1
10/15/2025 10:00:00 AM,10/15/2025 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,59.24,44.910000,-13.840000,-0.490000,True,1
10/15/2025 11:00:00 AM,10/15/2025 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,76.68,59.370000,-16.890000,-0.420000,True,1
10/15/2025 12:00:00 PM,10/15/2025 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,46.34,38.740000,-7.950000,0.350000,True,1
10/15/2025 1:00:00 PM,10/15/2025 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.46,32.410000,-2.600000,0.550000,True,1
10/15/2025 2:00:00 PM,10/15/2025 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.03,31.510000,-3.130000,0.610000,True,1
10/15/2025 3:00:00 PM,10/15/2025 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.48,34.830000,-5.070000,0.420000,True,1
10/15/2025 4:00:00 PM,10/15/2025 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.24,32.560000,-10.120000,0.440000,True,1
10/15/2025 5:00:00 PM,10/15/2025 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,43.35,31.590000,-11.670000,-0.090000,True,1
10/15/2025 6:00:00 PM,10/15/2025 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.56,30.610000,-11.730000,-0.220000,True,1
10/15/2025 7:00:00 PM,10/15/2025 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.63,30.150000,-12.170000,-0.310000,True,1
10/15/2025 8:00:00 PM,10/15/2025 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,45.05,30.970000,-14.140000,0.060000,True,1
10/15/2025 9:00:00 PM,10/15/2025 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,66.51,47.500000,-19.150000,0.140000,True,1
10/15/2025 10:00:00 PM,10/15/2025 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,97.40,66.530000,-29.340000,-1.530000,True,1
10/15/2025 11:00:00 PM,10/15/2025 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,89.01,63.680000,-24.220000,-1.110000,True,1
10/16/2025 12:00:00 AM,10/15/2025 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,57.56,40.700000,-16.520000,-0.340000,True,1
10/16/2025 1:00:00 AM,10/15/2025 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.97,31.680000,-10.700000,-0.590000,True,1
